통신사,AP 설치장소명(국문),서비스 분류,광역시도(국문),시군구(국문),지번주소(국문),도로명주소(국문),위도,경도
SKT,목포 근대역사관,지역문화시설,전라남도,목포시,유달동 6,유동로 63,34.787251,126.379992
SKT,목포 옥암동사무소,관공서,전라남도,목포시,옥암동 975,삼향천로 118,34.810168,126.429872
SKT,목포 용당1동사무소,관공서,전라남도,목포시,용당1동 1053-0,영산로257번길 15,34.80444412,126.3931595
SKT,목포 용해동사무소,관공서,전라남도,목포시,용해동 324-5,용당로284번길 19-1,34.8110452,126.4012472
SKT,목포공공도서관_1층,지역문화시설,전라남도,목포시,산정3동 1761-4,원산주택로3번길 6,34.80682,126.384702
SKT,목포공공도서관_2층,지역문화시설,전라남도,목포시,산정3동 1761-4,원산주택로3번길 6,34.80682,126.384702
SKT,목포공공도서관_3층,지역문화시설,전라남도,목포시,산정3동 1761-4,원산주택로3번길 6,34.80682,126.384702
SKT,목포시 보건소,서민/복지시설,전라남도,목포시,산정동 191,양을로98번길 4-2,34.8042232,126.3738826
SKT,목포시립도서관,지역문화시설,전라남도,목포시,용당2동 196-88,용당로 160번길 33,34.8031786,126.4029809
SKT,목포시청 민원동,관공서,전라남도,목포시,용당동 1188-2,양을로 203,34.8116863,126.3922451
SKT,부흥동사무소,관공서,전라남도,목포시,옥암동 1022,삼향천로 28,34.804214,126.4345526
SKT,산정동사무소,관공서,전라남도,목포시,산정동 264-20,양을로 144,34.8091143,126.386628
SKT,삼학동사무소,관공서,전라남도,목포시,산정동 1379-2,자유로104번길 35,34.7903521,126.401637
SKT,상동사무소,관공서,전라남도,목포시,상동 744-1,상리로1번길 32,34.813814,126.4142054
SKT,신흥동사무소,관공서,전라남도,목포시,상동 959,하당로 66,34.7988642,126.4188906
SKT,연산동사무소,관공서,전라남도,목포시,연산동 1236-17,연산로 191,34.8129424,126.3771501
SKT,용당2동사무소,관공서,전라남도,목포시,용당동 1110-3,산정로152번길 53,34.804703,126.3978924
SKT,유달동사무소,관공서,전라남도,목포시,서산동 2-25,유동로 19,34.7834867,126.3803572
SKT,이로동사무소,관공서,전라남도,목포시,용해동 152-22,백년대로 189,34.7991923,126.4098645
SKT,죽교동사무소,관공서,전라남도,목포시,죽교동 39-2,북항로81번길 6,34.7998142,126.3751156
SKT,겸백보건지소,서민/복지시설,전라남도,보성군,겸백면 석호리 449-1,겸백면 충의로 2471-1,34.828841,127.1518285
SKT,노동보건지소,서민/복지시설,전라남도,보성군,노동면 광곡리 238-5,노동면 화전길 37,34.7982673,127.0703097
SKT,녹차골보성향토시장,서민/복지시설,전라남도,보성군,보성읍 원봉리 2-1,보성읍 현충로 42-1,34.7650422,127.0776692
SKT,득량보건지소,서민/복지시설,전라남도,보성군,득량면 오봉리 874-3,득량면 역전길 15-11,34.7628357,127.1690708
SKT,문덕보건지소,서민/복지시설,전라남도,보성군,문덕면 운곡리 652-2,문덕면 장운길 8,34.9278388,127.1711618
SKT,벌교보건지소,서민/복지시설,전라남도,보성군,벌교읍 회정리 509-6,벌교읍 벌교상고길 27,34.8457263,127.3485877
SKT,보성군_AP_겸백면사무소,관공서,전라남도,보성군,겸백면 석호리 456-3,겸백면 충의로 2476,34.82940709,127.151946
SKT,보성군_AP_득량면사무소,관공서,전라남도,보성군,득량면 오봉리 908,득량면 역전길 13,34.76210719,127.1687048
SKT,보성군_AP_문덕면사무소,관공서,전라남도,보성군,문덕면 운곡리 655-9,문덕면 장운길 40,34.9292403,127.1725573
SKT,보성군_AP_미력면사무소,관공서,전라남도,보성군,미력면 도개리 667-6,미력면 송재로 599,34.80080196,127.0876199
SKT,보성군_AP_보성군 여성회관,지역문화시설,전라남도,보성군,보성읍 보성리 832-3,보성읍 동산길 3,34.76988495,127.0801853
SKT,보성군_AP_보성녹차사업소,관광/편의시설,전라남도,보성군,보성읍 봉산리 1297-6,보성읍 녹차로 750,34.71397001,127.0876942
SKT,보성군_AP_보성청소년문화의집,지역문화시설,전라남도,보성군,보성읍 보성리 632-2,보성읍 송재로 281-7,34.77445522,127.0772663
SKT,보성군_AP_복내면사무소,관공서,전라남도,보성군,복내면 복내리 435-30,복내면 개기로 1670,34.8931387,127.1312989
SKT,보성군_AP_복내친환경종합복지관,서민/복지시설,전라남도,보성군,복내면 복내리 450,복내면 개기로 1666-19,34.8934003,127.1294395
SKT,보성군_AP_복내터미널,교통시설,전라남도,보성군,복내면 복내리 152-15,복내면 송재로 1827,34.89367545,127.1317461
SKT,보성군_AP_율어면사무소,관공서,전라남도,보성군,율어면 문양리 265-3,율어면 율어로 562,34.87076156,127.186999
SKT,보성군_AP_조성5일시장,관광/편의시설,전라남도,보성군,조성면 조성리 513-1,조성면 조성로 90-6,34.80655272,127.2457504
SKT,보성군_AP_조성면사무소,관공서,전라남도,보성군,조성면 조성리 639,조성면 조성로 119,34.80843805,127.2477363
SKT,보성군_AP_회천면사무소,관공서,전라남도,보성군,회천면 율포리 400,회천면 남부관광로 2295,34.66874879,127.0853422
SKT,보성매일시장,서민/복지시설,전라남도,보성군,보성읍 보성리 895-14,보성읍 신흥길 12,34.7681597,127.0806949
SKT,보성읍사무소,관공서,전라남도,보성군,보성읍 보성리 902-4,보성읍 신흥길 17,34.7685759,127.0801025
SKT,보성터미널,교통시설,전라남도,보성군,보성읍 원봉리 5-1,보성읍 현충로 20,34.7639219,127.075632
SKT,복내보건지소,서민/복지시설,전라남도,보성군,복내면 복내리 435-2,복내면 송재로 1829-21,34.8942211,127.1309503
SKT,웅치보건지소,서민/복지시설,전라남도,보성군,웅치면 중산리 223,웅치면 일림로 980,34.714067,127.019196
SKT,율어보건지소,서민/복지시설,전라남도,보성군,율어면 문양리 265-3,율어면 율어로 562,34.8707563,127.186979
SKT,조성보건지소,서민/복지시설,전라남도,보성군,조성면 조성리 612-3,조성면 조성4길 10-12,34.807092,127.247414
SKT,회천보건지소,서민/복지시설,전라남도,보성군,회천면 율포리 413,회천면 남부관광로 2293-7,34.6689377,127.0846893
SKT,구례구역,교통시설,전라남도,순천시,황전면 선변리 850-2,황전면 섬진강로 217,35.163968,127.451215
SKT,낙안보건지소,서민/복지시설,전라남도,순천시,낙안면 동내리 202번지,민속마을길 1690,34.9079681,127.3463903
SKT,별량보건지소,서민/복지시설,전라남도,순천시,별량면 봉림리 207-10번지,별량장길 38,34.8736294,127.4521503
SKT,상사보건지소,서민/복지시설,전라남도,순천시,상사면 응령리 331-1번지,상사초등길 36,34.9428548,127.4486013
SKT,송광보건지소,서민/복지시설,전라남도,순천시,송광면 이읍리 1334-6번지,쌍향수길 1338,34.9742187,127.264019
SKT,순천 남제동사무소,관공서,전라남도,순천시,남제동 1475-4,남정5길,34.942566,127.48688
SKT,순천 매곡동사무소,관공서,전라남도,순천시,매곡동 45,북정1길 31,34.9627253,127.4831986
SKT,순천 저전동사무소,관공서,전라남도,순천시,저전동 981,청사1길 43,34.949755,127.48135
SKT,순천 조곡동사무소,관공서,전라남도,순천시,조곡동 162-2,역전2길 21 ,34.944084,127.502909
SKT,순천 풍덕동사무소,관공서,전라남도,순천시,풍덕동 431-12,풍덕1길 40,34.937936,127.50276
SKT,순천 향동사무소,관공서,전라남도,순천시,옥천동 81-2,임청대길 1,34.952733,127.479131
SKT,순천농업기술센터_1층,관공서,전라남도,순천시,승주읍 서평리 555,승주로 628,35.015969,127.379155
SKT,순천농업기술센터_2층,관공서,전라남도,순천시,승주읍 서평리 555,승주로 628,35.015969,127.379155
SKT,순천만 생태관,관광/편의시설,전라남도,순천시,대대동 162-1,순천만길 509,34.885579,127.509624
SKT,순천시남부종합복지관,서민/복지시설,전라남도,순천시,풍덕동 1264번지,장평로 60,34.9453855,127.4954621
SKT,순천시동부종합복지관,서민/복지시설,전라남도,순천시,조례동 1600-1번지,장선배기길 18,34.9527186,127.5245423
SKT,순천시보건소,서민/복지시설,전라남도,순천시,석현동 35-6번지,중앙로 232,34.9667009,127.4865449
SKT,순천휴게소,교통시설,전라남도,순천시,서면 미월리 산169-6,서면 호남고속도로 3 승주,35.008556,127.445021
SKT,에코촌,서민/복지시설,전라남도,순천시,해룡면 대안리 1055-9번지,대안마산길 180,34.9225366,127.5173467
SKT,외서면사무소,관공서,전라남도,순천시,외서면 월암리 146-1,외서면 쌍향수길 440,34.9144032,127.2758373
SKT,외서보건지소,서민/복지시설,전라남도,순천시,외서면 화전리 320-6번지,쌍향수길 440,34.9138648,127.2776596
SKT,월등면사무소,관공서,전라남도,순천시,월등면 대평리 241-9,월등면 월등로 571,35.0934481,127.3803406
SKT,월등보건지소,서민/복지시설,전라남도,순천시,월등면 대평리 249-2,월등면 월등로 571,35.093319,127.379541
SKT,자동차등록사업소,관공서,전라남도,순천시,가곡동 985-1,중앙로 351,34.9770374,127.4820266
SKT,황전면보건지소,서민/복지시설,전라남도,순천시,황전면 괴목리 51-1번지,백야중길 12,35.1012408,127.4269948
SKT,신안군_AP_송공선착장대합실,교통시설,전라남도,신안군,압해읍 송공리 718-55,압해읍 압해로 1852-5,34.8478353,126.2275171
SKT,신안군_AP_신안군립도서관,지역문화시설,전라남도,신안군,압해읍 학교리 694-10,압해읍 압해로 825,34.86253413,126.3178008
SKT,신안군_AP_신안배 정보화마을,지역문화시설,전라남도,신안군,압해읍 복룡리 763-1,압해읍 송림양알길 39,34.89726787,126.3357011
SKT,신안군_AP_압해읍보건지소,관공서,전라남도,신안군,압해읍 학교리 585-1,압해읍 압해로 882,34.8655547,126.3125265
SKT,신안군_AP_저녁노을미술관,지역문화시설,전라남도,신안군,압해읍 송공리 58-4,압해읍 수락길 330,34.84370114,126.251963
SKT,신안군_AP_지도읍보건지소,관공서,전라남도,신안군,지도읍 읍내리 351,지도읍 지도증도로 9-1,35.05720054,126.2052626
SKT,신안군_AP_지도읍전통시장,관광/편의시설,전라남도,신안군,지도읍 읍내리 168-7,지도읍 읍내길 16-8,35.05845753,126.2061668
SKT,국동사무소,관공서,전라남도,여수시,국동 505,국동남5길 22,34.7300515,127.7193283
SKT,둔덕동사무소,관공서,전라남도,여수시,둔덕동 436-3,좌수영로 509,34.7692867,127.6947002
SKT,시전동사무소,관공서,전라남도,여수시,신기동 73-8,시전6길 16,34.7604477,127.6737906
SKT,여수 대교동사무소,관공서,전라남도,여수시,대교동 251,봉산동 251-30,34.736205,127.721428
SKT,여수 동문동사무소,관공서,전라남도,여수시,관문동 44-1,관문동 517,34.7464944,127.7393161
SKT,여수 월호동사무소,관공서,전라남도,여수시,신월동 517,신월로 598,34.7178457,127.7223842
SKT,여수 현암도서관 별관,지역문화시설,전라남도,여수시,덕충동 산117-8,NULL,34.757963,127.7321228
SKT,여수 현암도서관 본관,지역문화시설,전라남도,여수시,덕충동 산117-8,NULL,34.757963,127.7321228
SKT,여수1청사,관공서,전라남도,여수시,학동 100,시청로 1,34.7606634,127.6622342
SKT,여수2청사 민원실,관공서,전라남도,여수시,학동 100,시청로 1,34.7606634,127.6622342
SKT,여수시청 별관,관공서,전라남도,여수시,학동 100-0,시청로 1,34.76060712,127.6622324
SKT,중앙동사무소(여수),관공서,전라남도,여수시,중앙동 30,중앙로 99,34.7389194,127.7382018
SKT,충무동사무소,관공서,전라남도,여수시,연등동 234,연등1길 26,34.7488346,127.7288731
SKT,영광군립도서관_1층,지역문화시설,전라남도,영광군,영광읍 무령리 315-82,영광읍 중앙로 228-16,35.2791891,126.5152592
SKT,영광군립도서관_2층,지역문화시설,전라남도,영광군,영광읍 무령리 315-82,영광읍 중앙로 228-16,35.2791891,126.5152592
SKT,영광군립도서관_3층,지역문화시설,전라남도,영광군,영광읍 무령리 315-82,영광읍 중앙로 228-16,35.2791891,126.5152592
SKT,삼호읍사무소,관공서,전라남도,영암군,삼호읍 용앙리 324-5,삼호읍 중앙촌길 32,34.745968,126.469261
SKT,영암군_AP_미암면사무소,관공서,전라남도,영암군,미암면 춘동리 20-4,미암면 미중로 39,34.69920121,126.571737
SKT,영암군_AP_시종시장,관광/편의시설,전라남도,영암군,시종면 만수리 936-1,시종면 내동중앙로 26-23,34.87010172,126.6186167
SKT,영암군_AP_신북시장,관광/편의시설,전라남도,영암군,신북면 월평리 126-3,신북면 황금동로 78,34.88844358,126.6925263
SKT,영암군_AP_영암군청 종합민원실,관공서,전라남도,영암군,영암읍 동무리 158,영암읍 군청로 1,34.80034107,126.6970501
SKT,영암농업기술센터 교육관,관공서,전라남도,영암군,덕진면 장선리 676-6,덕진면 금호길 11,34.82665573,126.6723147
SKT,영암농업기술센터 별관,관공서,전라남도,영암군,덕진면 장선리 676-6,덕진면 금호길 11,34.82665573,126.6723147
SKT,영암농업기술센터 본관,관공서,전라남도,영암군,덕진면 장선리 676-6,덕진면 금호길 11,34.82665573,126.6723147
SKT,영암읍 사회복지관,서민/복지시설,전라남도,영암군,영암읍 525,춘양리 525,34.794991,126.704054
SKT,영암읍사무소,관공서,전라남도,영암군,동무리 47-3,낭주로 133,34.7997459,126.7014155
SKT,학산면사무소,관공서,전라남도,영암군,독천리 61-13,독천로 193-1,34.7261825,126.5701073
SKT,완도군_AP_고금면사무소,관공서,전라남도,완도군,고금면 농상리 409,고금면 농상도남길 24,34.39491949,126.8043393
SKT,완도군_AP_농어민 문화체육센터,관광/편의시설,전라남도,완도군,완도읍 가용리 50-85,완도읍 개포로 111,34.31563961,126.7418477
SKT,완도군_AP_당목항,교통시설,전라남도,완도군,약산면 해동리,약산면 당목길 140,34.3783404,126.9464498
SKT,완도군_AP_약산면사무소,관공서,전라남도,완도군,약산면 장용리 916-1,약산면 약산로 367,34.39362011,126.8982519
SKT,완도군_AP_완도 중앙시장,관광/편의시설,전라남도,완도군,완도읍 군내리 1424,완도읍 장보고대로 282-1,34.31412765,126.7553764
